지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,습도(%),습도 QC플래그
108,서울,2025-11-20 02:00,1.9,,,,1.7,,65,
108,서울,2025-11-20 03:00,2.6,,,,1.5,,64,
108,서울,2025-11-20 04:00,3.1,,,,1.9,,64,
108,서울,2025-11-20 05:00,3.3,,,,2.1,,64,
108,서울,2025-11-20 06:00,3.6,,,,1.8,,64,
108,서울,2025-11-20 07:00,3.7,,,,1.7,,65,
108,서울,2025-11-20 08:00,4,,,,2.2,,67,
108,서울,2025-11-20 09:00,5,,,,1.8,,66,
108,서울,2025-11-20 10:00,7.4,,,,1.1,,61,
108,서울,2025-11-20 11:00,9.8,,,,1.2,,57,
108,서울,2025-11-20 12:00,12.2,,,,2.8,,55,
108,서울,2025-11-20 13:00,13.2,,,,3.9,,56,
108,서울,2025-11-20 14:00,13.7,,,,5,,59,
108,서울,2025-11-20 15:00,14.6,,,,2.5,,52,
108,서울,2025-11-20 16:00,13.9,,,,3.6,,51,
108,서울,2025-11-20 17:00,11.9,,,,3.4,,49,
108,서울,2025-11-20 18:00,10.7,,,,4.3,,63,
108,서울,2025-11-20 19:00,9.4,,,,3.6,,50,
108,서울,2025-11-20 20:00,8.1,,,,3.7,,37,
108,서울,2025-11-20 21:00,7,,,,3.9,,51,
108,서울,2025-11-20 22:00,5.5,,,,3.6,,52,
108,서울,2025-11-20 23:00,4.6,,,,1.6,,52,
108,서울,2025-11-21 00:00,3.6,,,,.6,,55,
108,서울,2025-11-21 01:00,2.9,,,,1,,57,
108,서울,2025-11-21 02:00,2.7,,,,.3,,59,
108,서울,2025-11-21 03:00,2.4,,,,.6,,63,
108,서울,2025-11-21 04:00,1.8,,,,.6,,63,
108,서울,2025-11-21 05:00,1.5,,,,.6,,66,
108,서울,2025-11-21 06:00,1.4,,,,1.1,,68,
108,서울,2025-11-21 07:00,1,,,,.5,,70,
108,서울,2025-11-21 08:00,1.2,,,,.4,,69,
108,서울,2025-11-21 09:00,3,,,,1.9,,62,
108,서울,2025-11-21 10:00,6.3,,,,1.7,,49,
108,서울,2025-11-21 11:00,8.8,,,,2.3,,37,
108,서울,2025-11-21 12:00,10.8,,,,2.1,,32,
108,서울,2025-11-21 13:00,11.5,,,,4.5,,35,
108,서울,2025-11-21 14:00,12.3,,,,3.5,,40,
108,서울,2025-11-21 15:00,11.3,,,,3.4,,46,
108,서울,2025-11-21 16:00,11.4,,,,3.7,,49,
108,서울,2025-11-21 17:00,10.5,,,,3.3,,54,
108,서울,2025-11-21 18:00,10.4,,,,2.6,,57,
108,서울,2025-11-21 19:00,10.3,,,,2.2,,61,
108,서울,2025-11-21 20:00,10.2,,,,1.8,,63,
108,서울,2025-11-21 21:00,10.5,,,,2.4,,67,
108,서울,2025-11-21 22:00,10.2,,,,2.4,,70,
108,서울,2025-11-21 23:00,9.7,,,,1.9,,72,
108,서울,2025-11-22 00:00,9.3,,,,1.4,,73,
108,서울,2025-11-22 01:00,8.7,,,,.6,,73,
108,서울,2025-11-22 02:00,7.9,,,,.9,,79,
108,서울,2025-11-22 03:00,7.2,,,,.8,,81,
108,서울,2025-11-22 04:00,6.8,,,,.1,,82,
108,서울,2025-11-22 05:00,6.7,,,,1.1,,83,
108,서울,2025-11-22 06:00,6.2,,,,1.4,,84,
108,서울,2025-11-22 07:00,5.7,,,,1.6,,84,
108,서울,2025-11-22 08:00,5.5,,,,2.1,,86,
108,서울,2025-11-22 09:00,6.7,,,,1.7,,84,
108,서울,2025-11-22 10:00,7.9,,,,1.9,,78,
108,서울,2025-11-22 11:00,10.6,,,,1.7,,70,
108,서울,2025-11-22 12:00,13.5,,,,2.3,,56,
108,서울,2025-11-22 13:00,13.2,,,,2.5,,52,
108,서울,2025-11-22 14:00,14.5,,,,3.3,,44,
108,서울,2025-11-22 15:00,14.8,,,,4.2,,40,
108,서울,2025-11-22 16:00,14.2,,,,3.7,,36,
108,서울,2025-11-22 17:00,12.7,,,,2.6,,39,
108,서울,2025-11-22 18:00,11.7,,,,1.4,,46,
108,서울,2025-11-22 19:00,10.6,,,,1.3,,51,
108,서울,2025-11-22 20:00,9.6,,,,1.2,,57,
108,서울,2025-11-22 21:00,8.8,,,,.4,,61,
108,서울,2025-11-22 22:00,8.9,,,,1.7,,66,
108,서울,2025-11-22 23:00,8.2,,,,1.3,,67,
108,서울,2025-11-23 00:00,7.8,,,,1.5,,70,
108,서울,2025-11-23 01:00,7.4,,,,1.7,,70,
108,서울,2025-11-23 02:00,6.9,,,,1.8,,71,
108,서울,2025-11-23 03:00,6.7,,,,1.4,,74,
108,서울,2025-11-23 04:00,7.2,,,,1.4,,74,
108,서울,2025-11-23 05:00,7.6,,,,.7,,76,
108,서울,2025-11-23 06:00,8.1,,,,1.5,,74,
108,서울,2025-11-23 07:00,8.2,,,,1.8,,75,
108,서울,2025-11-23 08:00,8.3,,,,1.6,,75,
108,서울,2025-11-23 09:00,8.9,,,,1.7,,75,
108,서울,2025-11-23 10:00,9.8,,,,1.6,,72,
108,서울,2025-11-23 11:00,11.3,,,,1.8,,67,
108,서울,2025-11-23 12:00,12.6,,,,2.7,,64,
108,서울,2025-11-23 13:00,13.3,,,,3.2,,64,
108,서울,2025-11-23 14:00,13.9,,,,3.3,,61,
108,서울,2025-11-23 15:00,13.9,,,,4.2,,61,
108,서울,2025-11-23 16:00,14.1,,,,3.2,,61,
108,서울,2025-11-23 17:00,13.4,,,,2.7,,63,
108,서울,2025-11-23 18:00,13,,,,2.8,,66,
108,서울,2025-11-23 19:00,12.6,,,,2.3,,69,
108,서울,2025-11-23 20:00,12.4,,,,1.8,,70,
108,서울,2025-11-23 21:00,12.3,,,,2.1,,71,
108,서울,2025-11-23 22:00,12.5,,,,2.7,,74,
108,서울,2025-11-23 23:00,12.3,,,,1.1,,73,
108,서울,2025-11-24 00:00,12,,,,.7,,72,
108,서울,2025-11-24 01:00,11.8,,,,.4,,74,
108,서울,2025-11-24 02:00,11.8,,,,.8,,75,
108,서울,2025-11-24 03:00,11.7,,,,.7,,75,
108,서울,2025-11-24 04:00,11.4,,,,1.4,,76,
108,서울,2025-11-24 05:00,11.3,,,,1.4,,75,
108,서울,2025-11-24 06:00,11.3,,,,1.9,,75,
108,서울,2025-11-24 07:00,11.1,,,,1.2,,76,
108,서울,2025-11-24 08:00,10.4,,,,2.1,,79,
108,서울,2025-11-24 09:00,11.1,,,,2,,78,
108,서울,2025-11-24 10:00,12.1,,,,1.6,,76,
108,서울,2025-11-24 11:00,13.2,,,,1.3,,74,
108,서울,2025-11-24 12:00,14.3,,,,2.1,,72,
108,서울,2025-11-24 13:00,15.3,,,,1.9,,68,
108,서울,2025-11-24 14:00,16.4,,,,3.2,,60,
108,서울,2025-11-24 15:00,16.6,,,,3.8,,52,
108,서울,2025-11-24 16:00,16,,,,2.7,,41,
108,서울,2025-11-24 17:00,14.5,,,,2.6,,48,
108,서울,2025-11-24 18:00,13.2,,,,2.5,,59,
108,서울,2025-11-24 19:00,12.2,,,,1.7,,65,
108,서울,2025-11-24 20:00,11.6,,,,1.8,,75,
108,서울,2025-11-24 21:00,11.3,,,,2.4,,82,
108,서울,2025-11-24 22:00,10.7,,,,1.5,,82,
108,서울,2025-11-24 23:00,10.2,,,,1.2,,85,
108,서울,2025-11-25 00:00,9.6,,,,.6,,87,
108,서울,2025-11-25 01:00,9.1,,,,.2,,87,
108,서울,2025-11-25 02:00,8.9,,,,.2,,90,
108,서울,2025-11-25 03:00,8.5,,,,.1,,89,
108,서울,2025-11-25 04:00,8.4,,,,1.5,,91,
108,서울,2025-11-25 05:00,8.3,,,,1.6,,91,
108,서울,2025-11-25 06:00,8.6,,0,,1.6,,93,
108,서울,2025-11-25 07:00,8.3,,,9,1.1,,91,
108,서울,2025-11-25 08:00,8.2,,,9,.9,,93,
108,서울,2025-11-25 09:00,8.5,,6.2,,1.4,,91,
108,서울,2025-11-25 10:00,8.1,,,9,2,,89,
108,서울,2025-11-25 11:00,8,,,9,3.6,,89,
108,서울,2025-11-25 12:00,8.6,,1.6,,4.1,,79,
108,서울,2025-11-25 13:00,8.5,,,9,4.2,,75,
108,서울,2025-11-25 14:00,7.9,,,9,4.3,,72,
108,서울,2025-11-25 15:00,7.4,,0,,3.8,,73,
108,서울,2025-11-25 16:00,6.9,,,9,3,,73,
108,서울,2025-11-25 17:00,6.5,,,9,4.1,,73,
108,서울,2025-11-25 18:00,6.3,,,9,3.3,,76,
108,서울,2025-11-25 19:00,6.1,,,9,3,,77,
108,서울,2025-11-25 20:00,5.9,,,9,2.4,,76,
108,서울,2025-11-25 21:00,5.7,,,9,2.8,,76,
108,서울,2025-11-25 22:00,5.7,,,9,3.1,,77,
108,서울,2025-11-25 23:00,5.4,,,9,2.9,,73,
108,서울,2025-11-26 00:00,5.3,,,9,1.9,,72,
108,서울,2025-11-26 01:00,5.3,,,,2.1,,70,
108,서울,2025-11-26 02:00,5.2,,,,1.9,,71,
108,서울,2025-11-26 03:00,5.2,,,,1.2,,71,
108,서울,2025-11-26 04:00,5.2,,,,1.5,,69,
108,서울,2025-11-26 05:00,5.3,,,,1.5,,70,
108,서울,2025-11-26 06:00,4.4,,,,.5,,71,
108,서울,2025-11-26 07:00,3.8,,,,.5,,76,
108,서울,2025-11-26 08:00,3.5,,,,.7,,80,
108,서울,2025-11-26 09:00,4.3,,,,2,,79,
108,서울,2025-11-26 10:00,6.9,,,,1,,65,
108,서울,2025-11-26 11:00,8.2,,,,2.2,,53,
108,서울,2025-11-26 12:00,9.9,,,,2.1,,52,
108,서울,2025-11-26 13:00,10.8,,,,3.2,,48,
108,서울,2025-11-26 14:00,9.5,,,,1.9,,51,
108,서울,2025-11-26 15:00,9.8,,,,2.5,,52,
108,서울,2025-11-26 16:00,9.6,,,,2.8,,52,
108,서울,2025-11-26 17:00,8.7,,,,1.8,,54,
108,서울,2025-11-26 18:00,7.7,,,,1.5,,58,
108,서울,2025-11-26 19:00,6.7,,,,.6,,62,
108,서울,2025-11-26 20:00,6.2,,,,.8,,68,
108,서울,2025-11-26 21:00,5.6,,,,.1,,71,
108,서울,2025-11-26 22:00,5.3,,,,.8,,74,
108,서울,2025-11-26 23:00,5,,,,1.8,,74,
108,서울,2025-11-27 00:00,4.4,,,,1.7,,77,
108,서울,2025-11-27 01:00,3.8,,,,1.6,,80,
108,서울,2025-11-27 02:00,3.9,,,,1.7,,80,
108,서울,2025-11-27 03:00,3.9,,,,3,,79,
108,서울,2025-11-27 04:00,4.3,,,,1.7,,78,
108,서울,2025-11-27 05:00,4.7,,,,2.8,,76,
108,서울,2025-11-27 06:00,4.9,,,,3,,75,
108,서울,2025-11-27 07:00,5.4,,,9,3.1,,78,
108,서울,2025-11-27 08:00,5.4,,,9,3.3,,80,
108,서울,2025-11-27 09:00,6,,.1,,3.3,,78,
108,서울,2025-11-27 10:00,5.9,,,9,1.4,,84,
108,서울,2025-11-27 11:00,6.2,,,9,3.1,,90,
108,서울,2025-11-27 12:00,6.7,,7.4,,1.6,,93,
108,서울,2025-11-27 13:00,8.4,,,9,2.4,,90,
108,서울,2025-11-27 14:00,7.5,,,9,4.3,,86,
108,서울,2025-11-27 15:00,6.4,,2.5,,3.1,,87,
108,서울,2025-11-27 16:00,6.6,,,9,3.8,,84,
108,서울,2025-11-27 17:00,6.7,,,9,4.8,,73,
108,서울,2025-11-27 18:00,5.8,,0,,4.2,,70,
108,서울,2025-11-27 19:00,4.9,,,9,2.7,,68,
108,서울,2025-11-27 20:00,4.7,,,9,4,,70,
108,서울,2025-11-27 21:00,4.5,,,9,4.1,,72,
108,서울,2025-11-27 22:00,3.8,,,9,4.1,,67,
108,서울,2025-11-27 23:00,2.9,,,9,3.9,,65,
108,서울,2025-11-28 00:00,2.5,,,9,3.5,,65,
108,서울,2025-11-28 01:00,2.1,,,,3.3,,69,
108,서울,2025-11-28 02:00,1.4,,,,2.5,,68,
108,서울,2025-11-28 03:00,.7,,,,2.5,,70,
108,서울,2025-11-28 04:00,.1,,,,1.9,,70,
108,서울,2025-11-28 05:00,-.5,,,,.3,,72,
108,서울,2025-11-28 06:00,-.7,,,,1.2,,71,
108,서울,2025-11-28 07:00,-1.1,,,,1.6,,69,
108,서울,2025-11-28 08:00,-1.3,,,,2,,72,
108,서울,2025-11-28 09:00,-.3,,,,2.1,,67,
108,서울,2025-11-28 10:00,1.5,,,,2.4,,60,
108,서울,2025-11-28 11:00,4.3,,,,2.3,,48,
108,서울,2025-11-28 12:00,4.7,,,,1.1,,42,
108,서울,2025-11-28 13:00,6.3,,,,2,,38,
108,서울,2025-11-28 14:00,6.7,,,,2.4,,35,
108,서울,2025-11-28 15:00,6.6,,,,2.2,,35,
108,서울,2025-11-28 16:00,6.5,,,,2.8,,38,
108,서울,2025-11-28 17:00,5.4,,,,1.4,,40,
108,서울,2025-11-28 18:00,4.3,,,,.6,,45,
108,서울,2025-11-28 19:00,3.2,,,,.7,,49,
108,서울,2025-11-28 20:00,2.4,,,,1.7,,54,
108,서울,2025-11-28 21:00,1.8,,,,1.7,,57,
108,서울,2025-11-28 22:00,1.5,,,,2.6,,61,
108,서울,2025-11-28 23:00,1.1,,,,1.8,,61,
108,서울,2025-11-29 00:00,.9,,,,2.2,,64,
108,서울,2025-11-29 01:00,.9,,,,2.9,,62,
108,서울,2025-11-29 02:00,.6,,,,2.2,,60,
108,서울,2025-11-29 03:00,.6,,,,1.7,,62,
108,서울,2025-11-29 04:00,.7,,,,2.1,,61,
108,서울,2025-11-29 05:00,.5,,,,1.6,,62,
108,서울,2025-11-29 06:00,.4,,,,2.8,,63,
108,서울,2025-11-29 07:00,.3,,,,2.4,,63,
108,서울,2025-11-29 08:00,.5,,,,2.7,,62,
108,서울,2025-11-29 09:00,1.7,,,,1.7,,59,
108,서울,2025-11-29 10:00,4.2,,,,2.6,,51,
108,서울,2025-11-29 11:00,5.5,,,,2.9,,47,
108,서울,2025-11-29 12:00,6.9,,,,2.5,,44,
108,서울,2025-11-29 13:00,7.6,,,,2.7,,44,
108,서울,2025-11-29 14:00,8.8,,,,2.5,,44,
108,서울,2025-11-29 15:00,9.2,,,,2.2,,49,
108,서울,2025-11-29 16:00,8.9,,,,2.7,,48,
108,서울,2025-11-29 17:00,8.6,,,,3,,51,
108,서울,2025-11-29 18:00,8.6,,,,2.2,,53,
108,서울,2025-11-29 19:00,8.5,,,,2.5,,55,
108,서울,2025-11-29 20:00,8.7,,,,1.5,,54,
108,서울,2025-11-29 21:00,8.7,,0,,1.4,,58,
108,서울,2025-11-29 22:00,8.9,,,9,1.3,,61,
108,서울,2025-11-29 23:00,9.2,,,9,1.3,,68,
108,서울,2025-11-30 00:00,9.2,,.1,,1.8,,69,
108,서울,2025-11-30 01:00,9.2,,,,.2,,70,
108,서울,2025-11-30 02:00,9.6,,,,.4,,75,
108,서울,2025-11-30 03:00,10.1,,,,.3,,84,
108,서울,2025-11-30 04:00,10.2,,,,.9,,85,
108,서울,2025-11-30 05:00,10.8,,,,1.1,,91,
108,서울,2025-11-30 06:00,10.1,,,,.8,,85,
108,서울,2025-11-30 07:00,10.4,,,,.3,,89,
108,서울,2025-11-30 08:00,9.9,,,,.8,,86,
108,서울,2025-11-30 09:00,10,,,,1.5,,89,
108,서울,2025-11-30 10:00,11.8,,,,.9,,87,
108,서울,2025-11-30 11:00,13.5,,,,1.7,,79,
108,서울,2025-11-30 12:00,13.9,,,,2.4,,74,
108,서울,2025-11-30 13:00,15.6,,,,2.8,,67,
108,서울,2025-11-30 14:00,15.8,,,,3,,62,
108,서울,2025-11-30 15:00,15.9,,,,3.2,,60,
108,서울,2025-11-30 16:00,15.6,,,,2.9,,59,
108,서울,2025-11-30 17:00,14.8,,,,2.3,,65,
108,서울,2025-11-30 18:00,13.9,,,,1.8,,71,
108,서울,2025-11-30 19:00,13.3,,,,1.9,,76,
108,서울,2025-11-30 20:00,13.3,,,,2.9,,81,
108,서울,2025-11-30 21:00,12.8,,,,3.4,,84,
108,서울,2025-11-30 22:00,12.6,,,,3,,86,
108,서울,2025-11-30 23:00,12.6,,,,2.1,,87,
108,서울,2025-12-01 00:00,12.2,,,,2.8,,83,
108,서울,2025-12-01 01:00,11.5,,,,3.4,,81,
108,서울,2025-12-01 02:00,9.2,,,,4.3,,56,
108,서울,2025-12-01 03:00,7.7,,,,2.7,,54,
108,서울,2025-12-01 04:00,6.4,,,,2.3,,54,
108,서울,2025-12-01 05:00,5.5,,,,2.1,,52,
108,서울,2025-12-01 06:00,4.8,,,,2.4,,56,
108,서울,2025-12-01 07:00,4.2,,,,2.6,,68,
108,서울,2025-12-01 08:00,3.8,,,,3.4,,62,
108,서울,2025-12-01 09:00,3.8,,,,4.1,,65,
108,서울,2025-12-01 10:00,4.5,,,,2.9,,62,
108,서울,2025-12-01 11:00,6,,,,2.8,,58,
108,서울,2025-12-01 12:00,6.6,,,,3.2,,51,
108,서울,2025-12-01 13:00,8.4,,,,2.7,,45,
108,서울,2025-12-01 14:00,8.9,,,,3.5,,39,
108,서울,2025-12-01 15:00,8.8,,,,3.1,,32,
108,서울,2025-12-01 16:00,8.6,,,,2.8,,37,
108,서울,2025-12-01 17:00,6.9,,,,3.1,,37,
108,서울,2025-12-01 18:00,5.9,,,,2.8,,46,
108,서울,2025-12-01 19:00,5,,,,2,,52,
108,서울,2025-12-01 20:00,4.5,,,,2.2,,55,
108,서울,2025-12-01 21:00,4.4,,,,2.4,,57,
108,서울,2025-12-01 22:00,3.8,,,,4.6,,45,
108,서울,2025-12-01 23:00,2.9,,,,4.2,,43,
108,서울,2025-12-02 00:00,2.3,,,,3.9,,43,
108,서울,2025-12-02 01:00,2.2,,,,2.3,,47,
108,서울,2025-12-02 02:00,2.5,,,,2.2,,51,
108,서울,2025-12-02 03:00,2.4,,,,1.1,,53,
108,서울,2025-12-02 04:00,2.3,,,,1.5,,53,
108,서울,2025-12-02 05:00,1.9,,,,3.6,,54,
108,서울,2025-12-02 06:00,1.3,,,,3.5,,53,
108,서울,2025-12-02 07:00,.8,,,,3.2,,46,
108,서울,2025-12-02 08:00,.4,,,,2.3,,38,
108,서울,2025-12-02 09:00,.7,,,,2.9,,37,
108,서울,2025-12-02 10:00,1.6,,,,4.5,,30,
108,서울,2025-12-02 11:00,2.2,,,,3.6,,27,
108,서울,2025-12-02 12:00,2.7,,,,5.2,,25,
108,서울,2025-12-02 13:00,2.9,,,,4.6,,27,
108,서울,2025-12-02 14:00,2.9,,,,5.1,,28,
108,서울,2025-12-02 15:00,3.3,,,,3,,30,
108,서울,2025-12-02 16:00,1.8,,,,4.1,,30,
108,서울,2025-12-02 17:00,.4,,,,4.1,,32,
108,서울,2025-12-02 18:00,-.6,,,,3.6,,31,
108,서울,2025-12-02 19:00,-1.4,,,,2.3,,35,
108,서울,2025-12-02 20:00,-2.2,,,,4.4,,36,
108,서울,2025-12-02 21:00,-3.5,,,,5.8,,40,
108,서울,2025-12-02 22:00,-4.5,,,,3.2,,51,
108,서울,2025-12-02 23:00,-5,,,,4.2,,56,
108,서울,2025-12-03 00:00,-5.4,,,,2.9,,60,
108,서울,2025-12-03 01:00,-5.8,,,,1.5,,60,
108,서울,2025-12-03 02:00,-5.9,,,,4.7,,60,
108,서울,2025-12-03 03:00,-6.3,,,,2.1,,44,
108,서울,2025-12-03 04:00,-6.9,,,,2.9,,42,
108,서울,2025-12-03 05:00,-7.4,,,,2.5,,41,
108,서울,2025-12-03 06:00,-7.7,,,,1.3,,37,
108,서울,2025-12-03 07:00,-7.5,,,,1.9,,34,
108,서울,2025-12-03 08:00,-7.3,,,,2.7,,32,
108,서울,2025-12-03 09:00,-6.5,,,,2.8,,30,
108,서울,2025-12-03 10:00,-5.7,,,,3.6,,28,
108,서울,2025-12-03 11:00,-5.1,,,,3.2,,29,
108,서울,2025-12-03 12:00,-4.2,,,,4,,31,
108,서울,2025-12-03 13:00,-3.4,,,,3.8,,32,
108,서울,2025-12-03 14:00,-3.1,,,,3.9,,34,
108,서울,2025-12-03 15:00,-3.5,,,,5.3,,37,
108,서울,2025-12-03 16:00,-3.4,,,,5.3,,40,
108,서울,2025-12-03 17:00,-4.1,,,,3.7,,45,
108,서울,2025-12-03 18:00,-4.7,,,,4.4,,48,
108,서울,2025-12-03 19:00,-5.6,,,,4,,50,
108,서울,2025-12-03 20:00,-6.3,,,,3.1,,53,
108,서울,2025-12-03 21:00,-6.6,,,,2.9,,53,
108,서울,2025-12-03 22:00,-7,,,,3.4,,53,
108,서울,2025-12-03 23:00,-7.6,,,,3.5,,51,
108,서울,2025-12-04 00:00,-8.1,,,,1.3,,51,
108,서울,2025-12-04 01:00,-8.8,,,,1.2,,50,
108,서울,2025-12-04 02:00,-8.7,,,,.5,,44,
108,서울,2025-12-04 03:00,-8.7,,,,1.7,,41,
108,서울,2025-12-04 04:00,-8.4,,,,2.6,,36,
108,서울,2025-12-04 05:00,-8.9,,,,1.7,,38,
108,서울,2025-12-04 06:00,-9.2,,,,.5,,40,
108,서울,2025-12-04 07:00,-9.4,,,,1.4,,44,
108,서울,2025-12-04 08:00,-9.2,,,,1.5,,44,
108,서울,2025-12-04 09:00,-8,,,,2,,46,
108,서울,2025-12-04 10:00,-4.9,,,,2.2,,42,
108,서울,2025-12-04 11:00,-3.3,,,,.6,,37,
108,서울,2025-12-04 12:00,-1,,,,2.1,,30,
108,서울,2025-12-04 13:00,.6,,,,2.1,,26,
108,서울,2025-12-04 14:00,2.4,,,,2,,23,
108,서울,2025-12-04 15:00,3.3,,,,2.7,,26,
108,서울,2025-12-04 16:00,3.1,,,,2.7,,31,
108,서울,2025-12-04 17:00,1.9,,,,2.5,,45,
108,서울,2025-12-04 18:00,1.6,,0,,2.8,,65,
108,서울,2025-12-04 19:00,.4,,,9,.5,,85,
108,서울,2025-12-04 20:00,.6,,,9,1,,87,
108,서울,2025-12-04 21:00,-.1,,4,,4.9,,79,
108,서울,2025-12-04 22:00,-1.5,,,9,4.7,,76,
108,서울,2025-12-04 23:00,-2.9,,,9,4.7,,73,
108,서울,2025-12-05 00:00,-3.8,,,9,3.5,,70,
108,서울,2025-12-05 01:00,-4.6,,,,3.2,,66,
108,서울,2025-12-05 02:00,-5.1,,,,1.9,,66,
108,서울,2025-12-05 03:00,-5.5,,,,2.6,,65,
108,서울,2025-12-05 04:00,-5.5,,,,2.7,,63,
108,서울,2025-12-05 05:00,-5.7,,,,2.4,,63,
108,서울,2025-12-05 06:00,-6.4,,,,1.8,,66,
108,서울,2025-12-05 07:00,-6.8,,,,.4,,68,
108,서울,2025-12-05 08:00,-6.7,,,,1.5,,64,
108,서울,2025-12-05 09:00,-6.1,,,,1.2,,60,
108,서울,2025-12-05 10:00,-3.8,,,,1.9,,54,
108,서울,2025-12-05 11:00,-1.9,,,,2.7,,47,
108,서울,2025-12-05 12:00,-.7,,,,1.9,,43,
108,서울,2025-12-05 13:00,.3,,,,2.2,,39,
108,서울,2025-12-05 14:00,1,,,,2.8,,38,
108,서울,2025-12-05 15:00,1.6,,,,2,,35,
108,서울,2025-12-05 16:00,2,,,,1.9,,37,
108,서울,2025-12-05 17:00,.9,,,,1.2,,41,
108,서울,2025-12-05 18:00,0,,,,1,,42,
108,서울,2025-12-05 19:00,-.8,,,,.9,,53,
108,서울,2025-12-05 20:00,-1.6,,,,1.7,,54,
108,서울,2025-12-05 21:00,-1.9,,,,1,,55,
108,서울,2025-12-05 22:00,-1.6,,,,2.6,,61,
108,서울,2025-12-05 23:00,-2,,,,2.1,,62,
108,서울,2025-12-06 00:00,-1.9,,,,1.9,,63,
108,서울,2025-12-06 01:00,-1.4,,,,2.7,,65,
108,서울,2025-12-06 02:00,-1.1,,,,1.8,,63,
108,서울,2025-12-06 03:00,-.8,,,,2.4,,62,
108,서울,2025-12-06 04:00,-.7,,,,2.1,,61,
108,서울,2025-12-06 05:00,-.5,,,,2.2,,61,
108,서울,2025-12-06 06:00,-.8,,,,2,,63,
108,서울,2025-12-06 07:00,-.7,,,9,2.5,,65,
108,서울,2025-12-06 08:00,-.9,,,9,2.2,,64,
108,서울,2025-12-06 09:00,-.1,,0,,2.6,,64,
108,서울,2025-12-06 10:00,1.4,,,9,2.5,,61,
108,서울,2025-12-06 11:00,2.5,,,9,2.2,,59,
108,서울,2025-12-06 12:00,2.7,,,9,2.6,,60,
108,서울,2025-12-06 13:00,3.3,,,9,2.5,,62,
108,서울,2025-12-06 14:00,3.8,,,9,2.4,,63,
108,서울,2025-12-06 15:00,4,,0,,2.5,,63,
108,서울,2025-12-06 16:00,4.4,,,9,1.4,,67,
108,서울,2025-12-06 17:00,4.3,,,9,2.8,,83,
108,서울,2025-12-06 18:00,4.1,,.6,,1.7,,82,
108,서울,2025-12-06 19:00,3.8,,,9,1.7,,83,
108,서울,2025-12-06 20:00,3.7,,,9,1.5,,84,
108,서울,2025-12-06 21:00,3.7,,0,,.9,,86,
108,서울,2025-12-06 22:00,4,,,9,.6,,85,
108,서울,2025-12-06 23:00,3.9,,,9,1.7,,86,
108,서울,2025-12-07 00:00,3.9,,0,,.9,,87,
108,서울,2025-12-07 01:00,4.4,,,,.9,,92,
108,서울,2025-12-07 02:00,5.5,,,,1.7,,93,
108,서울,2025-12-07 03:00,5.3,,,,2,,90,
108,서울,2025-12-07 04:00,4.9,,,,1.1,,91,
108,서울,2025-12-07 05:00,4.9,,,,.9,,90,
108,서울,2025-12-07 06:00,4.2,,,,.3,,90,
108,서울,2025-12-07 07:00,3.9,,,,.9,,92,
108,서울,2025-12-07 08:00,3.4,,,,1.7,,93,
108,서울,2025-12-07 09:00,3.6,,,,1.7,,94,
108,서울,2025-12-07 10:00,5.6,,,,1.4,,92,
108,서울,2025-12-07 11:00,8.1,,,,1.1,,84,
108,서울,2025-12-07 12:00,11.4,,,,2.4,,65,
108,서울,2025-12-07 13:00,12.8,,,,3.1,,58,
108,서울,2025-12-07 14:00,13.3,,,,3.8,,54,
108,서울,2025-12-07 15:00,12.9,,,,4.6,,63,
108,서울,2025-12-07 16:00,12.3,,,,2.8,,70,
108,서울,2025-12-07 17:00,12,,,,3.4,,69,
108,서울,2025-12-07 18:00,11.5,,,,2.3,,73,
108,서울,2025-12-07 19:00,11.1,,,,2.8,,79,
108,서울,2025-12-07 20:00,11,,,,2.5,,80,
108,서울,2025-12-07 21:00,10.1,,,,2.9,,83,
108,서울,2025-12-07 22:00,9,,,,3.2,,83,
108,서울,2025-12-07 23:00,8.2,,,,3,,73,
108,서울,2025-12-08 00:00,7.2,,,,2.3,,61,
108,서울,2025-12-08 01:00,6.2,,,,2.1,,52,
108,서울,2025-12-08 02:00,5.2,,,,.5,,54,
108,서울,2025-12-08 03:00,4.4,,,,1.9,,56,
108,서울,2025-12-08 04:00,3.4,,,,1.2,,59,
108,서울,2025-12-08 05:00,2.9,,,,1.2,,58,
108,서울,2025-12-08 06:00,2.4,,,,.7,,59,
108,서울,2025-12-08 07:00,1.8,,,,1.6,,58,
108,서울,2025-12-08 08:00,1.3,,,,1.5,,60,
108,서울,2025-12-08 09:00,2,,,,3.4,,56,
108,서울,2025-12-08 10:00,2.8,,,,3.8,,49,
108,서울,2025-12-08 11:00,3.8,,,,2.6,,44,
108,서울,2025-12-08 12:00,4.8,,,,3,,39,
108,서울,2025-12-08 13:00,6.2,,,,1.9,,38,
108,서울,2025-12-08 14:00,6.4,,,,2.4,,35,
108,서울,2025-12-08 15:00,7.3,,,,2.4,,32,
108,서울,2025-12-08 16:00,6.4,,,,3.4,,32,
108,서울,2025-12-08 17:00,4.8,,,,3.3,,31,
108,서울,2025-12-08 18:00,3.7,,,,2.4,,34,
108,서울,2025-12-08 19:00,2.9,,,,2,,39,
